80	7	1	0.5
80	7	2	10
80	8	1	0.5
80	8	2	15.5
80	9	1	2
80	9	2	24
80	10	1	2
80	10	2	24
81	1	1	0.5
81	1	2	3.5
81	2	1	0.5
81	2	2	3.5
81	3	1	0.5
81	3	2	3.5
81	4	1	0.5
81	4	2	3.5
81	5	1	0.5
81	5	2	3.5
81	6	1	1
81	6	2	3.5
81	7	1	4.5
81	7	2	9
81	8	1	3
81	8	2	5
81	9	1	3.5
81	9	2	15.5
81	10	1	3.5
81	10	2	15.5
82	1	1	0
82	1	2	4.5
82	2	1	0
82	2	2	8
82	3	1	0
82	3	2	8
82	4	1	0
82	4	2	8
82	5	1	0.5
82	5	2	7.5
82	6	1	0.5
82	6	2	11
82	7	1	3
82	7	2	11
82	8	1	3
82	8	2	11
82	9	1	3
82	9	2	16.5
82	10	1	4.5
82	10	2	16.5
83	1	1	0.5
83	1	2	3
83	2	1	0.5
83	2	2	3
83	3	1	0.5
83	3	2	3
83	4	1	0.5
83	4	2	3
83	5	1	0.5
83	5	2	5.5
83	6	1	0.5
83	6	2	10
83	7	1	0.5
83	7	2	12.5
83	8	1	3
83	8	2	17
83	9	1	3
83	9	2	25
83	10	1	3
83	10	2	25
84	1	1	0
84	1	2	2.5
84	2	1	0
84	2	2	2.5
84	3	1	0
84	3	2	2.5
84	4	1	0
84	4	2	4.5
84	5	1	0
84	5	2	8
84	6	1	0
84	6	2	12.5
84	7	1	0
84	7	2	9
84	8	1	0
84	8	2	9
84	9	1	0.5
84	9	2	24
84	10	1	2.5
84	10	2	27.5
85	1	1	0
85	1	2	7.5
85	2	1	0
85	2	2	7.5
85	3	1	0
85	3	2	7.5
85	4	1	0
85	4	2	10
85	5	1	0
85	5	2	10
85	6	1	1.5
85	6	2	10
85	7	1	2.5
85	7	2	12.5
85	8	1	2
85	8	2	11
85	9	1	1.5
85	9	2	16.5
85	10	1	7.5
85	10	2	22
86	1	1	0
86	1	2	14
86	2	1	0
86	2	2	14
86	3	1	0
86	3	2	14
86	4	1	0.5
86	4	2	14
86	5	1	1
86	5	2	16.5
86	6	1	1
86	6	2	13.5
86	7	1	1
86	7	2	16.5
86	8	1	1
86	8	2	16.5
86	9	1	2
86	9	2	16.5
86	10	1	14
86	10	2	16.5
87	1	1	0
87	1	2	4
87	2	1	0
87	2	2	4
87	3	1	0
87	3	2	4
87	4	1	0
87	4	2	4
87	5	1	0
87	5	2	10.5
87	6	1	0
87	6	2	14.5
87	7	1	0
87	7	2	20
87	8	1	0
87	8	2	23.5
87	9	1	0
87	9	2	25.5
87	10	1	4
87	10	2	26
88	1	1	0
88	1	2	4.5
88	2	1	0
88	2	2	5.5
88	3	1	0
88	3	2	5.5
88	4	1	0
88	4	2	5.5
88	5	1	0
88	5	2	10
88	6	1	0
88	6	2	13
88	7	1	0
88	7	2	16.5
88	8	1	1.5
88	8	2	16.5
88	9	1	4
88	9	2	16.5
88	10	1	4.5
88	10	2	16.5
89	1	1	0
89	1	2	3
89	2	1	0
89	2	2	3
89	3	1	0
89	3	2	3
89	4	1	0
89	4	2	3
89	5	1	0
89	5	2	6
89	6	1	0
89	6	2	6
89	7	1	0
89	7	2	11.5
89	8	1	0.5
89	8	2	15
89	9	1	3
89	9	2	18.5
89	10	1	3
89	10	2	25
90	1	1	0
90	1	2	7.5
90	2	1	0
90	2	2	7.5
90	3	1	0
90	3	2	8.5
90	4	1	0
90	4	2	7.5
90	5	1	0
90	5	2	7.5
90	6	1	0
90	6	2	7.5
90	7	1	3
90	7	2	7.5
90	8	1	3
90	8	2	7.5
90	9	1	5
90	9	2	9
90	10	1	7.5
90	10	2	16
91	1	1	0.5
91	1	2	5
91	2	1	0.5
91	2	2	5
91	3	1	0.5
91	3	2	5
91	4	1	0.5
91	4	2	5
91	5	1	0.5
91	5	2	6.5
91	6	1	0.5
91	6	2	8.5
91	7	1	0.5
91	7	2	13
91	8	1	5
91	8	2	17.5
91	9	1	5
91	9	2	21
91	10	1	5
91	10	2	22.5
92	1	1	0
92	1	2	3
92	2	1	0
92	2	2	3
92	3	1	0
92	3	2	5
92	4	1	0
92	4	2	5
92	5	1	0.5
92	5	2	8.5
92	6	1	0.5
92	6	2	6.5
92	7	1	0.5
92	7	2	20
92	8	1	0.5
92	8	2	17.5
92	9	1	3
92	9	2	20
92	10	1	3
92	10	2	20
93	1	1	0
93	1	2	3.5
93	2	1	0.5
93	2	2	3.5
93	3	1	0.5
93	3	2	3.5
93	4	1	0.5
93	4	2	4.5
93	5	1	1
93	5	2	6.5
93	6	1	1
93	6	2	14
93	7	1	1
93	7	2	11.5
93	8	1	1
93	8	2	12.5
93	9	1	3.5
93	9	2	17.5
93	10	1	3.5
93	10	2	23.5
94	1	1	1
94	1	2	3.5
94	2	1	1
94	2	2	3.5
94	3	1	1
94	3	2	3.5
94	4	1	1.5
94	4	2	3.5
94	5	1	1.5
94	5	2	3.5
94	6	1	4
94	6	2	3.5
94	7	1	4
94	7	2	3.5
94	8	1	4
94	8	2	9.5
94	9	1	4
94	9	2	9.5
94	10	1	3.5
94	10	2	13.5
95	1	1	0
95	1	2	1
95	2	1	0
95	2	2	1
95	3	1	0
95	3	2	1
95	4	1	0.5
95	4	2	1
95	5	1	1
95	5	2	3.5
95	6	1	1
95	6	2	3.5
95	7	1	1
95	7	2	6
95	8	1	1
95	8	2	6
95	9	1	1
95	9	2	11.5
95	10	1	1
95	10	2	20
96	1	1	0
96	1	2	9
96	2	1	0
96	2	2	9
96	3	1	0
96	3	2	9
96	4	1	0
96	4	2	9
96	5	1	1.5
96	5	2	9
96	6	1	1.5
96	6	2	9
96	7	1	3
96	7	2	11
96	8	1	3
96	8	2	13
96	9	1	3
96	9	2	16.5
96	10	1	9
96	10	2	16.5
97	1	1	0.5
97	1	2	5
97	2	1	0.5
97	2	2	5
97	3	1	1.5
97	3	2	5
97	4	1	1.5
97	4	2	5
97	5	1	1.5
97	5	2	6
97	6	1	2
97	6	2	7.5
97	7	1	2
97	7	2	7.5
97	8	1	2
97	8	2	7.5
97	9	1	5
97	9	2	14
97	10	1	5
97	10	2	16
98	1	1	0
98	1	2	6
98	2	1	0
98	2	2	6
98	3	1	0
98	3	2	6
98	4	1	0.5
98	4	2	6
98	5	1	1
98	5	2	8.5
98	6	1	1
98	6	2	8.5
98	7	1	1
98	7	2	15
98	8	1	1
98	8	2	20
98	9	1	3.5
98	9	2	20.5
98	10	1	6
98	10	2	20.5
99	1	1	0
99	1	2	10.5
99	2	1	0
99	2	2	10.5
99	3	1	0
99	3	2	10.5
99	4	1	0
99	4	2	10.5
99	5	1	0
99	5	2	10.5
99	6	1	0
99	6	2	10.5
99	7	1	2.5
99	7	2	10.5
99	8	1	2.5
99	8	2	12.5
99	9	1	2.5
99	9	2	22.5
99	10	1	10.5
99	10	2	22.5
100	1	1	0
100	1	2	8
100	2	1	0
100	2	2	8
100	3	1	0
100	3	2	8
100	4	1	0
100	4	2	8
100	5	1	0
100	5	2	11
100	6	1	0
100	6	2	9
100	7	1	0
100	7	2	17
100	8	1	4.5
100	8	2	17
100	9	1	8
100	9	2	20.5
100	10	1	8
100	10	2	20.5
